x,y
0.524383,0.205402
0.820434,0.157315
0.214957,0.246130
1.181441,0.064487
-0.889637,0.354432
0.246396,-0.266891
0.648114,0.073919
0.485847,0.194434
0.863968,0.145754
0.100737,0.259190
1.244983,0.030221
-1.139755,0.373495
-0.445163,-0.341927
0.380635,-0.133549
0.663615,0.114191
0.497652,0.199084
0.852363,0.149296
0.132163,0.255709
1.231255,0.039649
-1.082736,0.369377
-0.271868,-0.324821
0.571702,-0.081560
0.460859,0.171511
0.874163,0.138258
0.068433,0.262249
1.255692,0.020530
-1.186939,0.376708
-0.595647,-0.356082
0.147206,-0.178694
0.790969,0.044162
0.168277,0.237291
1.197646,0.050483
-0.957617,0.359294
0.075453,-0.287285
0.704745,0.022636
0.327305,0.211423
1.061444,0.098191
-0.479136,0.318433
0.997033,-0.143741
-0.535445,0.299110
0.897728,-0.160634
-0.288914,0.269318
1.152458,-0.086674
-0.946098,0.345737
0.092595,-0.283829
0.704167,0.027779
0.333587,0.211250
1.055458,0.100076
-0.459512,0.316637
1.021025,-0.137854
-0.597343,0.306308
0.806761,-0.179203
-0.090412,0.242028
1.230584,-0.027124
-1.147196,0.369175
-0.473308,-0.344159
0.342212,-0.141992
0.694055,0.102664
0.428267,0.208216
0.951438,0.128480
-0.138849,0.285432
1.258441,-0.041655
-1.258798,0.377532
-0.840867,-0.377639
-0.367521,-0.252260
0.558640,-0.110256
0.452834,0.167592
0.880510,0.135850
0.050434,0.264153
1.260592,0.015130
-1.209599,0.378178
-0.670202,-0.362880
0.008281,-0.201061
0.798843,0.002484
0.109073,0.239653
1.222997,0.032722
-1.061289,0.366899
-0.209969,-0.318387
0.619892,-0.062991
0.399037,0.185968
0.963044,0.119711
-0.178725,0.288913
1.244194,-0.053618
-1.220842,0.373258
-0.713380,-0.366253
-0.078729,-0.214014
0.777308,-0.023619
0.130490,0.233193
1.209354,0.039147
-1.008405,0.362806
-0.060826,-0.302521
0.692299,-0.018248
0.310763,0.207690
1.072486,0.093229
-0.517088,0.321746
0.947413,-0.155127
-0.411755,0.284224
1.046865,-0.123527
-0.657823,0.314059
0.708236,-0.197347
0.100416,0.212471
1.198354,0.030125
-0.980349,0.359506
0.013988,-0.294105
0.705621,0.004197
0.307134,0.211686
1.079622,0.092140
-0.539677,0.323887
0.916134,-0.161903
-0.336926,0.274840
1.115914,-0.101078
-0.844446,0.334774
0.336449,-0.253334
0.588189,0.100935
0.616581,0.176457
0.644215,0.184974
0.603956,0.193264
0.682596,0.181187
0.528875,0.204779
0.813187,0.158662
0.232881,0.243956
1.168029,0.069864
-0.840143,0.350409
0.362231,-0.252043
0.564261,0.108669
0.662923,0.169278
0.554024,0.198877
0.769157,0.166207
0.337965,0.230747
1.070839,0.101389
-0.503984,0.321252
0.965652,-0.151195
-0.456672,0.289696
0.997727,-0.137002
-0.530643,0.299318
0.905103,-0.159193
-0.306089,0.271531
1.140364,-0.091827
-0.912429,0.342109
0.176571,-0.273729
0.682623,0.052971
0.400608,0.204787
0.980105,0.120182
-0.224667,0.294032
1.223366,-0.067400
-1.162675,0.367010
-0.525530,-0.348803
0.264543,-0.157659
0.744365,0.079363
0.303652,0.223309
1.094223,0.091096
-0.585157,0.328267
0.848895,-0.175547
-0.184418,0.254668
1.207054,-0.055325
-1.095098,0.362116
-0.316818,-0.328529
0.530947,-0.095045
0.510287,0.159284
0.794734,0.153086
0.268844,0.238420
1.137232,0.080653
-0.729962,0.341170
0.595187,-0.218989
0.285065,0.178556
1.064789,0.085520
-0.501767,0.319437
0.966959,-0.150530
-0.459544,0.290088
0.994435,-0.137863
-0.522325,0.298331
0.916377,-0.156698
-0.332344,0.274913
1.120280,-0.099703
-0.856740,0.336084
0.308479,-0.257022
0.609755,0.092544
0.572023,0.182926
0.724833,0.171607
0.436071,0.217450
0.951228,0.130821
-0.135948,0.285369
1.259494,-0.040785
-1.261639,0.377848
-0.850578,-0.378492
-0.391367,-0.255173
0.530392,-0.117410
0.488749,0.159117
0.824692,0.146625
0.194461,0.247408
1.194467,0.058338
-0.939112,0.358340
0.123635,-0.281734
0.696866,0.037090
0.357218,0.209060
1.030413,0.107166
-0.379286,0.309124
1.107723,-0.113786
-0.831657,0.332317
0.364002,-0.249497
0.565006,0.109201
0.662276,0.169502
0.555449,0.198683
0.766750,0.166635
0.343567,0.230025
1.064771,0.103070
-0.484162,0.319431
0.991254,-0.145248
-0.520866,0.297376
0.917554,-0.156260
-0.334927,0.275266
1.118220,-0.100478
-0.851060,0.335466
0.321441,-0.255318
0.600028,0.096432
0.592385,0.180008
0.688720,0.177716
0.513647,0.206616
0.837249,0.154094
0.172713,0.251175
1.209413,0.051814
-0.995939,0.362824
-0.025827,-0.298782
0.700285,-0.007748
0.305694,0.210085
1.079257,0.091708
-0.539006,0.323777
0.917039,-0.161702
-0.339046,0.275112
1.114178,-0.101714
-0.839665,0.334254
0.347201,-0.251900
0.579332,0.104160
0.634284,0.173800
0.610557,0.190285
0.668394,0.183167
0.557717,0.200518
0.765050,0.167315
0.347892,0.229515
1.060075,0.104368
-0.468894,0.318022
1.010216,-0.140668
-0.569419,0.303065
0.849131,-0.170826
-0.180259,0.254739
1.209249,-0.054078
-1.101273,0.362775
-0.335148,-0.330382
0.512364,-0.100544
0.531932,0.153709
0.757577,0.159580
0.356087,0.227273
1.049756,0.106826
-0.435957,0.314927
1.048845,-0.130787
-0.670894,0.314654
0.684516,-0.201268
0.142745,0.205355
1.176828,0.042824
-0.896071,0.353048
0.228928,-0.268821
0.657807,0.068679
0.462884,0.197342
0.897376,0.138865
0.011468,0.269213
1.269029,0.003440
-1.251167,0.380709
-0.810877,-0.375350
-0.295880,-0.243263
0.634174,-0.088764
0.348189,0.190252
1.020523,0.104457
-0.353597,0.306157
1.131114,-0.106079
-0.897265,0.339334
0.212215,-0.269180
0.667771,0.063665
0.439379,0.200331
0.930055,0.131814
-0.079190,0.279017
1.270237,-0.023757
-1.282660,0.381071
-0.922233,-0.384798
-0.575517,-0.276670
0.259623,-0.172655
0.732980,0.077887
0.325724,0.219894
1.071359,0.097717
-0.509217,0.321408
0.958385,-0.152765
-0.438667,0.287515
1.018115,-0.131600
-0.582782,0.305435
0.829946,-0.174834
-0.139170,0.248984
1.221868,-0.041751
-1.131898,0.366561
-0.427110,-0.339569
0.405038,-0.128133
0.642189,0.121511
0.544142,0.192657
0.778129,0.163243
0.315563,0.233439
1.094026,0.094669
-0.580982,0.328208
0.855651,-0.174295
-0.199290,0.256695
1.201092,-0.059787
-1.079459,0.360328
-0.270998,-0.323838
0.573347,-0.081299
0.458484,0.172004
0.877714,0.137545
0.059012,0.263314
1.258439,0.017703
-1.199432,0.377532
-0.636560,-0.359830
0.072878,-0.190968
0.801596,0.021863
0.122284,0.240479
1.219544,0.036685
-1.045517,0.365863
-0.164486,-0.313655
0.648467,-0.049346
0.361941,0.194540
1.011138,0.108582
-0.322777,0.303341
1.157482,-0.096833
-0.972505,0.347245
0.023173,-0.291751
0.707497,0.006952
0.306180,0.212249
1.081005,0.091854
-0.544146,0.324301
0.909769,-0.163244
-0.321994,0.272931
1.127778,-0.096598
-0.877235,0.338333
0.260976,-0.263170
0.641478,0.078293
0.502202,0.192443
0.839354,0.150661
0.164340,0.251806
1.213996,0.049302
-1.013997,0.364199
-0.075268,-0.304199
0.687869,-0.022580
0.314989,0.206361
1.067455,0.094497
-0.500748,0.320237
0.969189,-0.150224
-0.465282,0.290757
0.987674,-0.139585
-0.505284,0.296302
0.938865,-0.151585
-0.385641,0.281660
1.073453,-0.115692
-0.728915,0.322036
0.578191,-0.218675
0.313298,0.173457
1.036039,0.093990
-0.408738,0.310812
1.076918,-0.122622
-0.746274,0.323075
0.543380,-0.223882
0.362752,0.163014
0.978790,0.108825
-0.232416,0.293637
1.218013,-0.069725
-1.146703,0.365404
-0.475495,-0.344011
0.339456,-0.142648
0.696029,0.101837
0.423598,0.208809
0.957600,0.127079
-0.156716,0.287280
1.252896,-0.047015
-1.244662,0.375869
-0.792989,-0.373399
-0.253763,-0.237897
0.671950,-0.076129
0.291748,0.201585
1.082421,0.087524
-0.552765,0.324726
0.896957,-0.165830
-0.292174,0.269087
1.149575,-0.087652
-0.937784,0.344873
0.113658,-0.281335
0.700579,0.034097
0.346961,0.210174
1.041639,0.104088
-0.414927,0.312492
1.071461,-0.124478
-0.731718,0.321438
0.571862,-0.219515
0.322648,0.171559
1.025816,0.096794
-0.376424,0.307745
1.109372,-0.112927
-0.835915,0.332812
0.354555,-0.250775
0.573232,0.106367
0.646333,0.171970
0.587124,0.193900
0.711300,0.176137
0.467811,0.213390
0.907003,0.140343
-0.011374,0.272101
1.271920,-0.003412
-1.268304,0.381576
-0.870459,-0.380491
-0.441269,-0.261138
0.466257,-0.132381
0.563265,0.139877
0.695702,0.168980
0.491377,0.208711
0.870679,0.147413
0.086099,0.261204
1.250826,0.025830
-1.164561,0.375248
-0.523435,-0.349368
0.267054,-0.157030
0.743124,0.080116
0.306989,0.222937
1.090998,0.092097
-0.574291,0.327299
0.865566,-0.172287
-0.221172,0.259670
1.191186,-0.066352
-1.052844,0.357356
-0.194516,-0.315853
0.631176,-0.058355
0.383909,0.189353
0.983012,0.115173
-0.237664,0.294903
1.215826,-0.071299
-1.140825,0.364748
-0.457325,-0.342247
0.364948,-0.137198
0.676341,0.109484
0.469072,0.202902
0.894862,0.140722
0.019632,0.268459
1.267919,0.005890
-1.244776,0.380376
-0.788880,-0.373433
-0.244697,-0.236664
0.679508,-0.073409
0.280166,0.203853
1.093962,0.084050
-0.591405,0.328189
0.838526,-0.177421
-0.161797,0.251558
1.214908,-0.048539
-1.114942,0.364472
-0.375861,-0.334483
0.467737,-0.112758
0.580953,0.140321
0.667813,0.174286
0.549922,0.200344
0.776964,0.164977
0.319835,0.233089
1.089877,0.095950
-0.567014,0.326963
0.876856,-0.170104
-0.246532,0.263057
1.177968,-0.073959
-1.016611,0.353390
-0.093507,-0.304983
0.682776,-0.028052
0.319292,0.204833
1.062106,0.095788
-0.483509,0.318632
0.991338,-0.145053
-0.520904,0.297401
0.917524,-0.156271
-0.334862,0.275257
1.118272,-0.100459
-0.851202,0.335481
0.321118,-0.255361
0.600276,0.096335
0.591872,0.180083
0.689646,0.177562
0.511706,0.206894
0.840314,0.153512
0.164932,0.252094
1.214010,0.049480
-1.013870,0.364203
-0.074903,-0.304161
0.687984,-0.022471
0.314878,0.206395
1.067588,0.094463
-0.501179,0.320276
0.968624,-0.150354
-0.463880,0.290587
0.989329,-0.139164
-0.509444,0.296799
0.933452,-0.152833
-0.372698,0.280035
1.085570,-0.111809
-0.761657,0.325671
0.513500,-0.228497
0.402347,0.154050
0.927413,0.120704
-0.083429,0.278224
1.268479,-0.025029
-1.277685,0.380544
-0.904925,-0.383305
-0.529751,-0.271478
0.335632,-0.158925
0.683367,0.100690
0.446904,0.205010
0.925398,0.134071
-0.064835,0.277619
1.271734,-0.019450
-1.283682,0.381520
-0.925456,-0.385105
-0.584160,-0.277637
0.244623,-0.175248
0.740976,0.073387
0.304724,0.222293
1.092293,0.091417
-0.578929,0.327688
0.858466,-0.173679
-0.205429,0.257540
1.198459,-0.061629
-1.072453,0.359538
-0.250679,-0.321736
0.590288,-0.075204
0.436980,0.177086
0.909754,0.131094
-0.027618,0.272926
1.271858,-0.008285
-1.272958,0.381557
-0.887034,-0.381887
-0.483449,-0.266110
0.406678,-0.145035
0.623423,0.122003
0.577884,0.187027
0.719497,0.173365
0.448618,0.215849
0.934087,0.134586
-0.086941,0.280226
1.269644,-0.026082
-1.282876,0.380893
-0.923187,-0.384863
-0.578047,-0.276956
0.255250,-0.173414
0.735372,0.076575
0.319494,0.220612
1.077705,0.095848
-0.530178,0.323311
0.929787,-0.159053
-0.369359,0.278936
1.087940,-0.110808
-0.767866,0.326382
0.500916,-0.230360
0.418357,0.150275
0.905244,0.125507
-0.021746,0.271573
1.270911,-0.006524
-1.267825,0.381273
-0.869058,-0.380347
-0.437715,-0.260717
0.471051,-0.131314
0.558041,0.141315
0.705342,0.167412
0.470903,0.211602
0.901153,0.141271
0.004364,0.270346
1.270319,0.001309
-1.257886,0.381096
-0.834093,-0.377366
-0.351362,-0.250228
0.576934,-0.105409
0.428597,0.173080
0.915907,0.128579
-0.045862,0.274772
1.271828,-0.013758
-1.278322,0.381548
-0.906202,-0.383497
-0.533179,-0.271861
0.330148,-0.159954
0.687450,0.099044
0.437422,0.206235
0.938361,0.131227
-0.101504,0.281508
1.267084,-0.030451
-1.278154,0.380125
-0.907024,-0.383446
-0.535216,-0.272107
0.326854,-0.160565
0.689868,0.098056
0.431771,0.206960
0.945963,0.129531
-0.123253,0.283789
1.262521,-0.036976
-1.268519,0.378756
-0.874040,-0.380556
-0.450081,-0.262212
0.454186,-0.135024
0.576177,0.136256
0.671485,0.172853
0.541605,0.201445
0.790775,0.162481
0.287026,0.237233
1.121895,0.086108
-0.676000,0.336569
0.696802,-0.202800
0.117454,0.209041
1.189727,0.035236
-0.946394,0.356918
0.102991,-0.283918
0.701232,0.030897
0.342481,0.210370
1.046159,0.102744
-0.429484,0.313848
1.055609,-0.128845
-0.688880,0.316683
0.652305,-0.206664
0.197634,0.195691
1.141009,0.059290
-0.763371,0.342303
0.526473,-0.229011
0.382945,0.157942
0.952636,0.114884
-0.155639,0.285791
1.251878,-0.046692
-1.240770,0.375563
-0.779750,-0.372231
-0.223445,-0.233925
0.696176,-0.067034
0.254441,0.208853
1.118217,0.076332
-0.674239,0.335465
0.699027,-0.202272
0.113634,0.209708
1.191630,0.034090
-0.953885,0.357489
0.083633,-0.286166
0.704042,0.025090
0.331144,0.211213
1.057693,0.099343
-0.466858,0.317308
1.012169,-0.140058
-0.574337,0.303651
0.841842,-0.172301
-0.164479,0.252553
1.214678,-0.049344
-1.114963,0.364403
-0.375997,-0.334489
0.467588,-0.112799
0.581107,0.140276
0.667517,0.174332
0.550521,0.200255
0.775953,0.165156
0.322213,0.232786
1.087436,0.096664
-0.558860,0.326231
0.888976,-0.167658
-0.274048,0.266693
1.161549,-0.082215
-0.971090,0.348465
0.028242,-0.291327
0.707556,0.008473
0.307582,0.212267
1.079817,0.092275
-0.540132,0.323945
0.915505,-0.162040
-0.335449,0.274652
1.117115,-0.100635
-0.847758,0.335134
0.328962,-0.254328
0.594170,0.098689
0.604436,0.178251
0.666771,0.181331
0.558913,0.200031
0.762694,0.167674
0.353290,0.228808
1.054069,0.105987
-0.449500,0.316221
1.033351,-0.134850
-0.629789,0.310005
0.754717,-0.188937
0.013627,0.226415
1.226155,0.004088
-1.100750,0.367846
-0.328465,-0.330225
0.518730,-0.098540
0.524748,0.155619
0.770115,0.157424
0.327116,0.231034
1.081227,0.098135
-0.538539,0.324368
0.918335,-0.161562
-0.342236,0.275500
1.111525,-0.102671
-0.832353,0.333457
0.363520,-0.249706
0.565288,0.109056
0.661685,0.169586
0.556628,0.198506
0.764737,0.166988
0.348237,0.229421
1.059644,0.104471
-0.467512,0.317893
1.011898,-0.140254
-0.573767,0.303569
0.842677,-0.172130
-0.166277,0.252803
1.214096,-0.049883
-1.113524,0.364229
-0.371680,-0.334057
0.472538,-0.111504
0.575886,0.141762
0.677458,0.172766
0.530236,0.203238
0.809627,0.159071
0.241376,0.242888
1.161321,0.072413
-0.815721,0.348396
0.416836,-0.244716
0.512031,0.125051
0.758005,0.153609
0.349208,0.227402
1.056677,0.104762
-0.458429,0.317003
1.022783,-0.137529
-0.602047,0.306835
0.799391,-0.180614
-0.075250,0.239817
1.231890,-0.022575
-1.147148,0.369567
-0.472761,-0.344144
0.342951,-0.141828
0.693510,0.102885
0.429547,0.208053
0.949738,0.128864
-0.133938,0.284921
1.259806,-0.040181
-1.262137,0.377942
-0.852245,-0.378641
-0.395492,-0.255674
0.525346,-0.118648
0.494968,0.157604
0.814614,0.148490
0.219457,0.244384
1.176958,0.065837
-0.873486,0.353087
0.284919,-0.262046
0.624304,0.085476
0.539818,0.187291
0.779326,0.161946
0.311657,0.233798
1.097815,0.093497
-0.593780,0.329345
0.835740,-0.178134
-0.155979,0.250722
1.216661,-0.046794
-1.119162,0.364998
-0.388535,-0.335749
0.452908,-0.116561
0.596264,0.135872
0.638130,0.178879
0.608785,0.191439
0.672572,0.182636
0.549341,0.201772
0.779286,0.164802
0.314601,0.233786
1.095222,0.094380
-0.584937,0.328567
0.849556,-0.175481
-0.185924,0.254867
1.206472,-0.055777
-1.093582,0.361942
-0.312348,-0.328075
0.535340,-0.093704
0.505072,0.160602
0.803465,0.151522
0.247742,0.241040
1.155113,0.074323
-0.793678,0.346534
0.464640,-0.238103
0.459650,0.139392
0.843602,0.137895
0.141565,0.253081
1.225024,0.042469
-1.058488,0.367507
-0.201048,-0.317546
0.625865,-0.060314
0.391295,0.187760
0.973403,0.117389
-0.209130,0.292021
1.230791,-0.062739
-1.183525,0.369237
-0.591788,-0.355058
0.154644,-0.177536
0.788983,0.046393
0.174902,0.236695
1.193868,0.052470
-0.942979,0.358160
0.113267,-0.282894
0.699145,0.033980
0.349655,0.209744
1.038582,0.104896
-0.405216,0.311574
1.081695,-0.121565
-0.759653,0.324508
0.516606,-0.227896
0.398470,0.154982
0.932692,0.119541
-0.098340,0.279808
1.266269,-0.029502
-1.274313,0.379881
-0.893542,-0.382294
-0.500078,-0.268063
0.381828,-0.150023
0.645867,0.114548
0.530546,0.193760
0.799689,0.159164
0.263861,0.239907
1.142435,0.079158
-0.748062,0.342730
0.559295,-0.224419
0.337647,0.167788
1.008181,0.101294
-0.321707,0.302454
1.157561,-0.096512
-0.972439,0.347268
0.023376,-0.291732
0.707503,0.007013
0.306227,0.212251
1.080966,0.091868
-0.544013,0.324290
0.909959,-0.163204
-0.322440,0.272988
1.127433,-0.096732
-0.876280,0.338230
0.263216,-0.262884
0.640120,0.078965
0.505309,0.192036
0.834563,0.151593
0.176498,0.250369
1.206757,0.052949
-0.985817,0.362027
0.001458,-0.295745
0.704252,0.000437
0.306078,0.211276
1.080118,0.091823
-0.541494,0.324035
0.913534,-0.162448
-0.330810,0.274060
1.120851,-0.099243
-0.858073,0.336255
0.305451,-0.257422
0.611958,0.091635
0.567345,0.183587
0.732954,0.170204
0.418093,0.219886
0.975164,0.125428
-0.205896,0.292549
1.233199,-0.061769
-1.190860,0.369960
-0.615448,-0.357258
0.112455,-0.184635
0.797661,0.033736
0.142968,0.239298
1.210683,0.042890
-1.009163,0.363205
-0.062569,-0.302749
0.691770,-0.018771
0.311265,0.207531
1.071891,0.093379
-0.515151,0.321567
0.950034,-0.154545
-0.418136,0.285010
1.040238,-0.125441
-0.640374,0.312071
0.737962,-0.192112
0.045465,0.221389
1.218495,0.013640
-1.064981,0.365548
-0.222310,-0.319494
0.611315,-0.066693
0.410118,0.183395
0.947919,0.123036
-0.134934,0.284376
1.258886,-0.040480
-1.259190,0.377666
-0.842118,-0.377757
-0.370585,-0.252635
0.555098,-0.111175
0.457437,0.166530
0.873582,0.137231
0.068828,0.262075
1.255442,0.020648
-1.185942,0.376633
-0.592408,-0.355783
0.152891,-0.177722
0.789552,0.045867
0.173119,0.236865
1.194907,0.051936
-0.946989,0.358472
0.102970,-0.284097
0.701060,0.030891
0.342813,0.210318
1.045789,0.102844
-0.428301,0.313737
1.056918,-0.128490
-0.692396,0.317075
0.645899,-0.207719
0.208222,0.193770
1.133070,0.062467
-0.734921,0.339921
0.583769,-0.220476
0.302424,0.175131
1.047086,0.090727
-0.444219,0.314126
1.037863,-0.133266
-0.641290,0.311359
0.735604,-0.192387
0.050054,0.220681
1.217174,0.015016
-1.059100,0.365152
-0.205219,-0.317730
0.623309,-0.061566
0.394514,0.186993
0.969095,0.118354
-0.196448,0.290728
1.236700,-0.058934
-1.200132,0.371010
-0.645433,-0.360040
0.056742,-0.193630
0.801862,0.017023
0.116846,0.240559
1.221445,0.035054
-1.053644,0.366433
-0.187797,-0.316093
0.634532,-0.056339
0.379978,0.190360
0.988223,0.113993
-0.253226,0.296467
1.206694,-0.075968
-1.114522,0.362008
-0.377016,-0.334357
0.466646,-0.113105
0.582033,0.139994
0.665726,0.174610
0.554143,0.199718
0.769814,0.166243
0.336584,0.230944
1.072340,0.100975
-0.508902,0.321702
0.959128,-0.152671
-0.440567,0.287738
1.015999,-0.132170
-0.577326,0.304800
0.838172,-0.173198
-0.156743,0.251452
1.217056,-0.047023
-1.120738,0.365117
-0.393358,-0.336221
0.447156,-0.118007
0.602064,0.134147
0.626673,0.180619
0.630813,0.188002
0.630907,0.189244
0.631983,0.189272
0.630108,0.189595
0.633745,0.189032
0.626746,0.190124
0.640189,0.188024
0.614246,0.192057
0.663839,0.184274
0.567318,0.199152
0.748562,0.170195
0.385712,0.224569
1.016286,0.115714
-0.330258,0.304886
1.152187,-0.099077
-0.957628,0.345656
0.061785,-0.287288
0.707367,0.018536
0.318020,0.212210
1.070619,0.095406
-0.509310,0.321186
0.958031,-0.152793
-0.437746,0.287409
1.019140,-0.131324
-0.585427,0.305742
0.825927,-0.175628
-0.130645,0.247778
1.223883,-0.039194
-1.136238,0.367165
-0.440285,-0.340871
0.387737,-0.132086
0.657438,0.116321
0.511206,0.197231
0.831367,0.153362
0.185723,0.249410
1.201120,0.055717
-0.964048,0.360336
0.059191,-0.289215
0.705880,0.017757
0.320183,0.211764
1.068240,0.096055
-0.501537,0.320472
0.968317,-0.150461
-0.463155,0.290495
0.990178,-0.138946
-0.511579,0.297053
0.930655,-0.153474
-0.366040,0.279196
1.091617,-0.109812
-0.778092,0.327485
0.479888,-0.233428
0.444163,0.143966
0.867773,0.133249
0.079007,0.260332
1.251593,0.023702
-1.169376,0.375478
-0.538940,-0.350813
0.242549,-0.161682
0.755956,0.072765
0.272707,0.226787
1.122671,0.081812
-0.682733,0.336801
0.684227,-0.204820
0.139746,0.205268
1.177928,0.041924
-0.900595,0.353378
0.217877,-0.270179
0.663363,0.065363
0.449293,0.199009
0.916399,0.134788
-0.040913,0.274920
1.272576,-0.012274
-1.279504,0.381773
-0.910210,-0.383851
-0.543726,-0.273063
0.313045,-0.163118
0.699687,0.093913
0.408528,0.209906
0.976253,0.122558
-0.211741,0.292876
1.230108,-0.063522
-1.181955,0.369032
-0.586793,-0.354587
0.163358,-0.176038
0.786602,0.049007
0.182767,0.235981
1.189215,0.054830
-0.925096,0.356765
0.158641,-0.277529
0.687238,0.047592
0.386379,0.206171
0.997167,0.115914
-0.276167,0.299150
1.192375,-0.082850
-1.073312,0.357713
-0.255084,-0.321993
0.586911,-0.076525
0.441224,0.176073
0.903524,0.132367
-0.010530,0.271057
1.270902,-0.003159
-1.264427,0.381271
-0.857016,-0.379328
-0.407595,-0.257105
0.510308,-0.122279
0.513142,0.153092
0.784452,0.153943
0.292432,0.235336
1.115613,0.087730
-0.654698,0.334684
0.734602,-0.196409
0.048094,0.220381
1.217142,0.014428
-1.059581,0.365143
-0.206654,-0.317874
0.622337,-0.061996
0.395779,0.186701
0.967404,0.118734
-0.191485,0.290221
1.238888,-0.057446
-1.206226,0.371666
-0.665308,-0.361868
0.018443,-0.199593
0.799931,0.005533
0.109687,0.239979
1.223136,0.032906
-1.061579,0.366941
-0.210791,-0.318474
0.619320,-0.063237
0.399782,0.185796
0.962040,0.119935
-0.175796,0.288612
1.245346,-0.052739
-1.223981,0.373604
-0.723778,-0.367194
-0.100591,-0.217133
0.768701,-0.030177
0.142562,0.230610
1.202157,0.042769
-0.980485,0.360647
0.014756,-0.294145
0.705550,0.004427
0.307506,0.211665
1.079281,0.092252
-0.538534,0.323784
0.917758,-0.161560
-0.340753,0.275328
1.112770,-0.102226
-0.835786,0.333831
0.355878,-0.250736
0.571955,0.106763
0.648778,0.171587
0.582309,0.194633
0.719916,0.174693
0.449103,0.215975
0.933604,0.134731
-0.085532,0.280081
1.269839,-0.025659
-1.283148,0.380952
-0.924104,-0.384944
-0.580500,-0.277231
0.250997,-0.174150
0.737651,0.075299
0.313519,0.221295
1.083683,0.094056
-0.550061,0.325105
0.901511,-0.165018
-0.302830,0.270453
1.142065,-0.090849
-0.916887,0.342620
0.165665,-0.275066
0.686511,0.049699
0.389883,0.205953
0.993141,0.116965
-0.263897,0.297942
1.200444,-0.079169
-1.096663,0.360133
-0.323603,-0.328999
0.524395,-0.097081
0.517933,0.157318
0.781762,0.155380
0.299768,0.234529
1.108723,0.089930
-0.631044,0.332617
0.775115,-0.189313
-0.030437,0.232534
1.231237,-0.009131
-1.131455,0.369371
-0.422895,-0.339436
0.410187,-0.126869
0.637577,0.123056
0.553951,0.191273
0.761667,0.166185
0.353994,0.228500
1.053064,0.106198
-0.446322,0.315919
1.037035,-0.133897
-0.639514,0.311110
0.738542,-0.191854
0.044525,0.221563
1.218787,0.013357
-1.066261,0.365636
-0.226043,-0.319878
0.608588,-0.067813
0.413656,0.182576
0.943021,0.124097
-0.120907,0.282906
1.262440,-0.036272
-1.267530,0.378732
-0.870554,-0.380259
-0.441268,-0.261166
0.466229,-0.132380
0.563302,0.139869
0.695636,0.168991
0.491517,0.208691
0.870466,0.147455
0.086660,0.261140
1.250626,0.025998
-1.163692,0.375188
-0.520664,-0.349108
0.271365,-0.156199
0.740706,0.081410
0.313306,0.222212
1.084787,0.093992
-0.553476,0.325436
0.896566,-0.166043
-0.291406,0.268970
1.150085,-0.087422
-0.939197,0.345026
0.110099,-0.281759
0.701271,0.033030
0.344537,0.210381
1.044193,0.103361
-0.423113,0.313258
1.062623,-0.126934
-0.707769,0.318787
0.617475,-0.212331
0.253884,0.185242
1.095002,0.076165
-0.602477,0.328501
0.820331,-0.180743
-0.122863,0.246099
1.224966,-0.036859
-1.137617,0.367490
-0.444351,-0.341285
0.382288,-0.133305
0.662093,0.114686
0.500973,0.198628
0.847264,0.150292
0.145293,0.254179
1.224625,0.043588
-1.056002,0.367388
-0.193810,-0.316801
0.630612,-0.058143
0.385117,0.189184
0.981543,0.115535
-0.233261,0.294463
1.218288,-0.069978
-1.147894,0.365486
-0.479237,-0.344368
0.334096,-0.143771
0.699960,0.100229
0.414307,0.209988
0.969678,0.124292
-0.192093,0.290903
1.239244,-0.057628
-1.207643,0.371773
-0.669989,-0.362293
0.009268,-0.200997
0.798883,0.002780
0.109281,0.239665
1.222946,0.032784
-1.061051,0.366884
-0.209276,-0.318315
0.620369,-0.062783
0.398415,0.186111
0.963882,0.119525
-0.181171,0.289165
1.243212,-0.054351
-1.218159,0.372964
-0.704513,-0.365448
-0.060322,-0.211354
0.783552,-0.018096
0.122368,0.235066
1.214102,0.036711
-1.026950,0.364231
-0.112248,-0.308085
0.674276,-0.033674
0.329819,0.202283
1.049990,0.098946
-0.444524,0.314997
1.038355,-0.133357
-0.642811,0.311507
0.733018,-0.192843
0.054914,0.219906
1.215684,0.016474
-1.052567,0.364705
-0.186352,-0.315770
0.635612,-0.055906
0.378491,0.190684
0.990126,0.113547
-0.258942,0.297038
1.203167,-0.077683
-1.104336,0.360950
-0.346432,-0.331301
0.500678,-0.103930
0.545121,0.150203
0.734184,0.163536
0.408900,0.220255
0.986176,0.122670
-0.238890,0.295853
1.215957,-0.071667
-1.141639,0.364787
-0.459889,-0.342492
0.361411,-0.137967
0.679168,0.108423
0.462645,0.203751
0.904093,0.138794
-0.005545,0.271228
1.271185,-0.001664
-1.263939,0.381355
-0.855204,-0.379182
-0.403105,-0.256561
0.515948,-0.120931
0.506385,0.154784
0.795788,0.151916
0.265325,0.238736
1.140180,0.079598
-0.740417,0.342054
0.574551,-0.222125
0.315723,0.172365
1.032812,0.094717
-0.398663,0.309843
1.087339,-0.119599
-0.774827,0.326202
0.485702,-0.232448
0.437283,0.145711
0.878007,0.131185
0.051929,0.263402
1.259627,0.015579
-1.205745,0.377888
-0.657462,-0.361724
0.033118,-0.197239
0.801226,0.009935
0.111187,0.240368
